k	0	13450	kidnappeur
k	0	13696	klingons
k	0	13819	kenji
k	0	13871	kayla
k	0	13922	kathryn
k	0	14002	kathleen
k	0	14010	kimmy
k	0	14208	kono
k	0	14247	kristen
k	0	14290	kidnappeurs
k	0	14514	kendall
k	0	14555	kaylie
k	0	14862	keen
k	0	15359	kiss
k	0	15815	krusty
k	0	16161	kris
k	0	16163	kung
k	0	16229	kyoto
k	0	16375	kiosque
k	0	16698	kimberly
k	0	16738	katya
k	0	16958	kenya
k	0	17228	kingsley
k	0	17362	kendra
k	0	17514	kiffe
k	0	17905	key
k	0	17906	katia
k	0	18173	kimono
k	0	18226	kalinda
k	0	18243	kaplan
k	0	18268	kristina
k	0	18274	kelsey
k	0	18662	kovac
k	0	18698	krishna
k	0	18723	kryptonite
k	0	19055	kaamelott
k	0	19128	kermit
k	0	19138	kessler
l	0	5	le
l	0	7	la
l	0	18	les
l	0	72	lui
l	0	77	là
l	0	103	l'homme
l	0	104	l'amour
l	0	105	l'école
l	0	106	l'enfant
l	0	107	l'air
l	0	108	l'eau
l	0	109	l'histoire
l	0	110	l'heure
l	0	111	l'idée
l	0	112	l'autre
l	0	113	l'année
l	0	114	l'aide
l	0	115	l'équipe
l	0	116	l'endroit
l	0	117	l'affaire
l	0	118	l'appartement
l	0	119	l'hôpital
l	0	120	l'hôtel
l	0	121	l'université
l	0	122	l'église
l	0	123	l'entrée
l	0	124	l'extérieur
l	0	125	l'intérieur
l	0	126	l'adresse
l	0	127	l'argent
l	0	128	l'avenir
l	0	129	l'ordinateur
l	0	130	l'écran
l	0	131	l'écrivain
l	0	132	l'écriture
l	0	133	l'économie
l	0	134	l'écologie
l	0	156	leur
l	0	326	laisser
l	0	330	laisse
l	0	338	longtemps
l	0	348	leurs
l	0	381	là-bas
l	0	405	loin
l	0	504	laissé
l	0	551	lit
l	0	558	lieu
l	0	635	laisse-moi
l	0	668	livre
l	0	722	laissez-moi
l	0	745	long
l	0	759	laissez
l	0	787	liste
l	0	803	libre
l	0	838	ligne
l	0	877	lumière
l	0	911	lire
l	0	920	laquelle
l	0	929	loi
l	0	934	lettre
l	0	974	lu
l	0	1036	lieutenant
l	0	1043	là-dedans
l	0	1113	lequel
l	0	1139	livres
l	0	1186	lycée
l	0	1189	longue
l	0	1195	lune
l	0	1197	liberté
l	0	1289	lorsque
l	0	1396	lâche
l	0	1509	lors
l	0	1557	langue
l	0	1594	lui-même
l	0	1606	lait
l	0	1629	lien
l	0	1671	lettres
l	0	1695	là-haut
l	0	1708	labo
l	0	1757	lever
l	0	1877	larry
l	0	1909	lance
l	0	1982	lancer
l	0	1999	lois
l	0	2002	laisserai
l	0	2037	leçon
l	0	2062	lis
l	0	2100	laisses
l	0	2102	là-dessus
l	0	2182	lundi
l	0	2193	logique
l	0	2196	lève
l	0	2203	lèvres
l	0	2205	lunettes
l	0	2237	libérer
l	0	2250	louis
m	0	32	mais
m	0	36	me
m	0	47	mon
m	0	52	moi
m	0	68	ma
m	0	95	merci
m	0	104	même
m	0	107	maintenant
m	0	123	mes
m	0	136	monde
m	0	166	mal
m	0	173	mort
m	0	173	m'appelle
m	0	174	mieux
m	0	174	m'aime
m	0	175	m'aider
m	0	176	mère
m	0	176	m'attend
m	0	177	m'en
m	0	178	m'a
m	0	179	m'ont
m	0	189	maison
m	0	198	monsieur
m	0	209	moins
m	0	211	maman
m	0	213	moment
m	0	284	mec
m	0	324	mois
m	0	328	mettre
m	0	373	main
m	0	378	matin
m	0	384	minutes
m	0	397	mis
m	0	407	mari
m	0	411	mme
m	0	420	mourir
m	0	446	madame
m	0	451	meilleur
m	0	454	mains
m	0	460	manger
m	0	466	marche
m	0	479	mariage
m	0	510	minute
m	0	520	mauvais
m	0	521	mot
m	0	579	morte
m	0	601	montrer
m	0	614	musique
m	0	617	moyen
m	0	624	meurtre
m	0	632	mlle
m	0	633	marché
m	0	638	malade
m	0	661	meilleure
m	0	671	message
m	0	675	morts
m	0	704	mets
m	0	710	messieurs
m	0	716	manque
m	0	740	maître
m	0	742	mauvaise
m	0	766	millions
m	0	814	mots
m	0	828	médecin
m	0	849	magnifique
m	0	854	mission
m	0	880	montre
m	0	882	marcher
m	0	897	moitié
m	0	965	moi-même
m	0	979	met
m	0	999	monte
m	0	1015	manière
m	0	1018	mange
m	0	1033	mecs
m	0	1042	monter
m	0	1055	milieu
m	0	1123	menti
m	0	1124	mer
m	0	1162	mise
m	0	1206	mur
m	0	1255	match
m	0	1262	magasin
m	0	1263	marier
m	0	1273	merveilleux
m	0	1280	mien
m	0	1292	mignon
m	0	1304	mérite
m	0	1305	machine
m	0	1308	mesdames
m	0	1309	meilleurs
m	0	1329	mangé
m	0	1352	monstre
m	0	1366	marié
m	0	1397	mademoiselle
m	0	1433	mémoire
n	0	17	ne
